CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryMin,MonetaryMax,MonthlyPurchaseAmount,TopCategory,TopCategorySpend,BottomCategory,Country,TotalQuantity,PurchaseFrequencyPerMonth,CustomerAge,LifetimeValue,LifetimeFrequency,IsLoyal,IsFrequentBuyer,TopCategory_Encoded,BottomCategory_Encoded,Country_Encoded,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,FinalCluster
15472,113,1,371.56,4.888947368421053,0.6,16.6,61.92666666666667,Home Decor,238.47,Storage,United Kingdom,251,0.16666666666666666,0,371.56,1,0,0,4,11,30,0,0,0,0
15473,14,7,1771.2,161.01818181818183,102.0,306.0,295.2,Stationery,1428.0,Home Decor,United Kingdom,672,1.1666666666666667,46,1771.2,7,0,1,8,6,30,1,0,-1,1
15475,77,1,454.10999999999996,15.658965517241377,9.959999999999999,47.8,75.68499999999999,Home Decor,116.46,Crockery,United Kingdom,319,0.16666666666666666,0,454.10999999999996,1,0,0,4,2,30,0,0,0,0
15478,40,2,1399.92,31.816363636363636,1.25,118.8,233.32000000000002,Home Decor,435.49,Garden & Outdoor,United Kingdom,575,0.3333333333333333,16,1399.92,2,0,0,4,5,30,0,0,0,0
15480,116,1,905.5,20.122222222222224,2.2800000000000002,89.25,150.91666666666666,Kitchen,374.5,Other,Malta,303,0.16666666666666666,0,905.5,1,0,0,5,8,18,0,0,0,0
15482,16,9,9617.52,114.49428571428572,27.56,716.4,1602.92,Kitchen,2567.9399999999996,Furniture,United Kingdom,5004,1.5,343,10879.76,12,1,1,5,4,30,1,1,-1,1
15483,161,3,114.31,3.5721875,0.19,17.4,19.051666666666666,Kitchen,53.92,Furniture,United Kingdom,291,0.5,105,225.26,4,0,0,5,4,30,0,0,0,0
15484,1,4,3590.41,19.200053475935828,1.25,118.80000000000001,598.4016666666666,Stationery,720.14,Toys,United Kingdom,3150,0.6666666666666666,77,3590.41,4,0,0,8,13,30,0,0,0,0
15485,30,1,1296.37,30.14813953488372,5.04,102.0,216.06166666666664,Stationery,864.14,Storage,United Kingdom,1281,0.16666666666666666,343,2564.5,3,0,0,8,11,30,0,0,0,0
15488,93,1,91.32000000000001,45.660000000000004,15.0,76.32000000000001,15.22,Electronics,76.32000000000001,Other,United Kingdom,73,0.16666666666666666,0,91.32000000000001,1,0,0,2,8,30,0,0,0,0
15489,23,2,786.02,29.111851851851853,10.2,60.839999999999996,131.00333333333333,Crockery,403.8,Bags,United Kingdom,608,0.3333333333333333,188,1134.28,3,0,0,1,1,30,0,0,0,0
15491,95,3,1455.17,22.73703125,3.38,88.80000000000001,242.52833333333334,Home Decor,1060.76,Accessories,United Kingdom,1646,0.5,140,3100.09,6,0,0,4,0,30,0,0,0,0
15492,28,2,659.4599999999999,18.841714285714282,5.04,50.0,109.90999999999998,Stationery,127.8,Home Decor,United Kingdom,483,0.3333333333333333,46,659.4599999999999,2,0,0,8,6,30,0,0,0,0
15493,33,3,1033.96,6.893066666666667,1.45,38.25,172.32666666666668,Kitchen,575.06,Toys,United Kingdom,551,0.5,238,1953.41,5,0,0,5,13,30,0,0,0,0
15494,21,2,1280.58,10.49655737704918,0.42,59.400000000000006,213.42999999999998,Other,341.46999999999997,Furniture,United Kingdom,1139,0.3333333333333333,99,1280.58,2,0,0,6,4,30,0,0,0,0
15497,18,1,291.6,58.32000000000001,30.0,97.80000000000001,48.6,Home Decor,548.8,Crockery,United Kingdom,624,0.16666666666666666,302,1262.2,2,0,0,4,2,30,0,0,0,0
15498,3,14,6173.55,28.98380281690141,3.3600000000000003,141.6,1028.925,Kitchen,2902.1,Seasonal,United Kingdom,6105,2.3333333333333335,364,13316.4,27,1,1,5,9,30,1,1,-1,1
15500,8,4,1131.56,16.640588235294118,5.04,35.400000000000006,188.59333333333333,Other,289.6,Seasonal,United Kingdom,572,0.6666666666666666,73,1131.56,4,0,0,6,9,30,0,0,0,0
15502,16,8,7744.469999999999,59.57284615384615,5.25,3155.95,1290.745,Other,5222.37,Bags,United Kingdom,4236,1.3333333333333333,353,10384.93,12,1,1,6,1,30,1,1,-1,1
15505,53,5,3610.96,37.22639175257732,2.88,177.0,601.8266666666667,Kitchen,851.58,Stationery,United Kingdom,2390,0.8333333333333334,102,3610.96,5,0,0,5,10,30,0,0,0,0
15506,23,3,972.08,6.03776397515528,0.29,60.0,162.01333333333335,Home Decor,213.26,Crockery,United Kingdom,842,0.5,116,972.08,3,0,0,4,2,30,0,0,0,0
15507,172,1,475.86,10.574666666666667,1.65,29.849999999999998,79.31,Home Decor,161.44,Bags,United Kingdom,160,0.16666666666666666,0,475.86,1,0,0,4,1,30,0,0,0,0
15511,12,5,900.53,5.699556962025317,0.29,38.25,150.08833333333334,Kitchen,272.48,Toys,United Kingdom,269,0.8333333333333334,73,900.53,5,0,0,5,13,30,0,0,0,0
15513,33,7,8688.76,52.02850299401198,5.04,267.6,1448.1266666666668,Home Decor,2946.79,Seasonal,United Kingdom,5709,1.1666666666666667,340,14758.220000000001,19,1,1,4,9,30,1,1,-1,1
15514,12,5,1521.78,22.71313432835821,0.63,343.68,253.63,Electronics,1473.6100000000001,Furniture,United Kingdom,2098,0.8333333333333334,352,4023.7200000000003,11,1,0,2,4,30,1,0,2,1
15518,64,4,947.38,9.109423076923077,0.84,37.5,157.89666666666668,Kitchen,485.6,Furniture,United Kingdom,1263,0.6666666666666666,268,1921.55,8,0,0,5,4,30,0,0,0,0
15520,2,1,343.5,19.083333333333332,9.48,34.68,57.25,Home Decor,195.78,Crockery,United Kingdom,314,0.16666666666666666,0,343.5,1,0,0,4,2,30,0,0,0,0
15521,40,4,1332.42,21.490645161290324,6.8,171.84,222.07000000000002,Stationery,869.38,Crockery,United Kingdom,1836,0.6666666666666666,214,3000.2,8,0,0,8,2,30,0,0,0,0
15522,33,2,397.99,7.106964285714286,0.12,39.839999999999996,66.33166666666666,Home Decor,154.65,Toys,United Kingdom,572,0.3333333333333333,54,397.99,2,0,0,4,13,30,0,0,0,0
15523,84,1,412.01000000000005,41.20100000000001,2.08,232.50000000000003,68.66833333333334,Crockery,242.40000000000003,Bags,United Kingdom,132,0.16666666666666666,0,412.01000000000005,1,0,0,1,1,30,0,0,0,0
15526,33,2,148.44,37.11,2.5,119.39999999999999,24.74,Other,119.39999999999999,Storage,United Kingdom,24,0.3333333333333333,0,148.44,2,0,0,6,11,30,0,0,0,0
15527,19,4,1281.24,14.07956043956044,0.42,76.5,213.54,Kitchen,630.39,Seasonal,United Kingdom,991,0.6666666666666666,335,2428.53,8,0,0,5,9,30,0,0,0,0
15529,23,4,2032.04,5.536893732970027,0.39,34.5,338.67333333333335,Other,865.84,Textiles,United Kingdom,3455,0.6666666666666666,343,3962.6,11,1,0,6,12,30,1,0,2,1
15530,22,3,949.22,17.57814814814815,1.65,49.5,158.20333333333335,Other,356.13,Accessories,United Kingdom,938,0.5,225,1497.31,4,0,0,6,0,30,0,0,0,0
15531,8,2,1972.39,9.00634703196347,0.39,54.75,328.7316666666667,Kitchen,552.51,Accessories,United Kingdom,1085,0.3333333333333333,22,1972.39,2,0,0,5,0,30,0,0,0,0
15532,25,3,1210.93,5.99470297029703,0.75,35.400000000000006,201.8216666666667,Other,388.44,Garden & Outdoor,United Kingdom,515,0.5,332,1564.73,4,0,0,6,5,30,0,0,0,0
15533,19,3,807.57,9.729759036144578,0.5700000000000001,79.19999999999999,134.595,Kitchen,327.3,Toys,United Kingdom,289,0.5,69,807.57,3,0,0,5,13,30,0,0,0,0
15535,173,1,125.01,5.0004,2.08,12.75,20.835,Home Decor,178.84,Stationery,United Kingdom,135,0.16666666666666666,154,502.9,4,0,0,4,10,30,0,0,0,0
15537,163,1,110.92,4.621666666666667,0.75,19.8,18.486666666666668,Other,24.42,Bags,United Kingdom,29,0.16666666666666666,0,110.92,1,0,0,6,1,30,0,0,0,0
15539,7,1,538.46,13.133170731707319,1.26,61.199999999999996,89.74333333333334,Stationery,178.68,Bags,United Kingdom,410,0.16666666666666666,0,538.46,1,0,0,8,1,30,0,0,0,0
15540,11,1,213.3,14.22,2.52,30.0,35.550000000000004,Other,63.35,Seasonal,United Kingdom,200,0.16666666666666666,0,213.3,1,0,0,6,9,30,0,0,0,0
15544,9,5,1787.24,13.238814814814814,5.04,33.2,297.87333333333333,Kitchen,592.33,Seasonal,United Kingdom,3109,0.8333333333333334,363,3546.71,9,0,0,5,9,30,0,0,0,0
15545,54,1,153.64000000000001,3.135510204081633,0.65,8.5,25.60666666666667,Other,68.51,Seasonal,United Kingdom,162,0.16666666666666666,316,288.96999999999997,2,0,0,6,9,30,0,0,0,0
15547,7,7,2527.47,6.1796332518337405,0.39,201.6,421.24499999999995,Home Decor,1474.11,Furniture,United Kingdom,3999,1.1666666666666667,354,4910.6,14,1,1,4,4,30,1,1,1,1
15549,77,2,751.16,13.91037037037037,0.78,124.80000000000001,125.19333333333333,Other,352.54,Toys,United Kingdom,694,0.3333333333333333,239,1681.46,3,0,0,6,13,30,0,0,0,0
15550,4,3,437.73,8.933265306122449,0.78,39.6,72.955,Kitchen,161.6,Furniture,United Kingdom,295,0.5,297,575.63,4,0,0,5,4,30,0,0,0,0
15551,37,1,436.06,15.036551724137931,2.73,40.56,72.67666666666666,Home Decor,319.51,Seasonal,United Kingdom,218,0.16666666666666666,0,436.06,1,0,0,4,9,30,0,0,0,0
15553,60,1,428.93,7.798727272727273,0.42,26.55,71.48833333333333,Stationery,187.9,Toys,United Kingdom,449,0.16666666666666666,0,428.93,1,0,0,8,13,30,0,0,0,0
15555,12,10,3020.42,4.992429752066116,0.3,76.5,503.40333333333336,Home Decor,1171.28,Furniture,United Kingdom,4427,1.6666666666666667,357,4794.86,16,1,1,4,4,30,1,1,1,1
15556,24,1,279.77,9.024838709677418,0.78,50.0,46.62833333333333,Other,110.19999999999999,Kitchen,United Kingdom,236,0.16666666666666666,0,279.77,1,0,0,6,7,30,0,0,0,0
15557,29,1,468.91,24.679473684210528,2.08,90.0,78.15166666666667,Home Decor,129.36,Kitchen,United Kingdom,213,0.16666666666666666,0,468.91,1,0,0,4,7,30,0,0,0,0
15561,12,3,534.84,26.742,5.1,118.80000000000001,89.14,Other,504.24,Bags,United Kingdom,267,0.5,203,800.59,4,0,0,6,1,30,0,0,0,0
15563,22,2,664.8199999999999,13.035686274509803,3.12,59.400000000000006,110.80333333333333,Other,400.39,Bags,United Kingdom,1501,0.3333333333333333,336,1400.44,4,0,0,6,1,30,0,0,0,0
15565,50,2,173.16,21.645,16.5,30.599999999999998,28.86,Home Decor,98.7,Kitchen,United Kingdom,60,0.3333333333333333,20,173.16,2,0,0,4,7,30,0,0,0,0
15567,19,1,186.01,26.572857142857142,5.76,99.84,31.001666666666665,Storage,99.84,Crockery,United Kingdom,223,0.16666666666666666,0,186.01,1,0,0,9,2,30,0,0,0,0
15568,3,3,758.29,14.307358490566036,0.85,99.60000000000001,126.38166666666666,Storage,266.85,Kitchen,United Kingdom,461,0.5,70,758.29,3,0,0,9,7,30,0,0,0,0
15569,104,4,1087.21,45.30041666666667,0.5700000000000001,244.79999999999998,181.20166666666668,Kitchen,707.25,Crockery,United Kingdom,666,0.6666666666666666,228,1375.71,5,0,0,5,2,30,0,0,0,0
15570,7,4,1640.1,16.566666666666666,2.88,39.599999999999994,273.34999999999997,Home Decor,1012.25,Garden & Outdoor,United Kingdom,2063,0.6666666666666666,362,4148.82,12,1,0,4,5,30,1,0,2,1
15571,12,4,650.4300000000001,11.411052631578949,0.39,89.25,108.40500000000002,Other,364.94,Accessories,United Kingdom,264,0.6666666666666666,66,650.4300000000001,4,0,0,6,0,30,0,0,0,0
15572,5,4,1659.8799999999999,13.718016528925618,0.58,54.08,276.64666666666665,Home Decor,1013.4399999999999,Seasonal,United Kingdom,1213,0.6666666666666666,273,2533.42,7,0,0,4,9,30,0,0,0,0
15573,32,2,591.1899999999999,6.094742268041236,0.21,38.25,98.53166666666665,Kitchen,148.36,Accessories,United Kingdom,355,0.3333333333333333,53,591.1899999999999,2,0,0,5,0,30,0,0,0,0
15576,38,1,921.37,21.427209302325583,5.9,239.04000000000002,153.56166666666667,Electronics,368.1,Furniture,United Kingdom,394,0.16666666666666666,0,921.37,1,0,0,2,4,30,0,0,0,0
15577,151,2,229.23,6.549428571428571,0.39,24.900000000000002,38.205,Toys,95.45,Furniture,United Kingdom,89,0.3333333333333333,154,258.88,3,0,0,11,4,30,0,0,0,0
15578,162,1,127.1,9.776923076923076,0.55,39.6,21.183333333333334,Storage,64.0,Stationery,United Kingdom,52,0.16666666666666666,0,127.1,1,0,0,9,10,30,0,0,0,0
15579,69,1,132.25,5.75,0.85,25.0,22.041666666666668,Kitchen,101.38,Stationery,United Kingdom,117,0.16666666666666666,245,327.6,2,0,0,5,10,30,0,0,0,0
15581,121,5,3045.01,89.55911764705883,0.39,2500.0,507.5016666666667,Other,3119.88,Furniture,United Kingdom,283,0.8333333333333334,245,3675.77,13,1,0,6,4,30,1,1,-1,1
15582,25,2,379.3,17.240909090909092,10.2,35.400000000000006,63.21666666666667,Toys,138.3,Electronics,United Kingdom,453,0.3333333333333333,195,682.9100000000001,3,0,0,11,3,30,0,0,0,0
15584,24,4,720.86,5.908688524590164,0.85,45.0,120.14333333333333,Home Decor,155.28,Textiles,United Kingdom,313,0.6666666666666666,138,720.86,4,0,0,4,12,30,0,0,0,0
15587,50,3,568.8000000000001,94.80000000000001,30.599999999999998,244.08,94.80000000000001,Home Decor,913.6800000000001,Home Decor,United Kingdom,312,0.5,301,913.6800000000001,4,0,0,4,6,30,0,0,0,0
15592,47,1,388.58,16.190833333333334,6.64,60.0,64.76333333333334,Other,159.88,Textiles,United Kingdom,354,0.16666666666666666,0,388.58,1,0,0,6,12,30,0,0,0,0
15593,71,1,199.8,39.96,10.2,83.4,33.300000000000004,Kitchen,83.4,Home Decor,United Kingdom,60,0.16666666666666666,0,199.8,1,0,0,5,6,30,0,0,0,0
15594,16,4,1503.87,17.08943181818182,5.88,39.599999999999994,250.64499999999998,Other,495.64,Furniture,United Kingdom,983,0.6666666666666666,218,1771.78,5,0,0,6,4,30,0,0,0,0
15597,35,1,324.57,14.753181818181817,4.5600000000000005,30.599999999999998,54.095,Home Decor,215.16,Seasonal,United Kingdom,279,0.16666666666666666,0,324.57,1,0,0,4,9,30,0,0,0,0
15598,53,1,240.68,17.19142857142857,6.959999999999999,24.96,40.11333333333334,Home Decor,84.42,Seasonal,United Kingdom,160,0.16666666666666666,0,240.68,1,0,0,4,9,30,0,0,0,0
15599,27,1,312.90999999999997,13.60478260869565,5.04,30.0,52.151666666666664,Kitchen,202.35000000000002,Electronics,United Kingdom,718,0.16666666666666666,177,761.74,2,0,0,5,3,30,0,0,0,0
15601,11,5,2027.97,16.22376,4.5600000000000005,60.0,337.995,Other,1259.59,Bags,United Kingdom,4983,0.8333333333333334,361,6776.56,14,1,0,6,1,30,1,0,2,1
15602,8,4,754.92,26.031724137931032,9.48,93.6,125.82,Electronics,761.15,Stationery,United Kingdom,1137,0.6666666666666666,359,1297.8700000000001,9,0,0,2,10,30,0,0,0,0
15604,52,1,216.39,12.728823529411764,6.64,29.880000000000003,36.065,Electronics,91.97999999999999,Crockery,United Kingdom,159,0.16666666666666666,0,216.39,1,0,0,2,2,30,0,0,0,0
15605,36,2,508.05,18.14464285714286,12.5,25.200000000000003,84.675,Kitchen,330.3,Stationery,United Kingdom,441,0.3333333333333333,337,1198.23,5,0,0,5,10,30,0,0,0,0
15606,61,3,1093.81,42.06961538461538,14.850000000000001,90.0,182.30166666666665,Electronics,1137.34,Furniture,United Kingdom,892,0.5,263,2920.16,9,0,0,2,4,30,0,0,0,0
15608,28,4,1093.68,18.228,9.95,107.28,182.28,Other,319.19,Toys,United Kingdom,714,0.6666666666666666,92,1093.68,4,0,0,6,13,30,0,0,0,0
15610,52,1,112.46000000000001,18.743333333333336,13.52,25.0,18.743333333333336,Kitchen,45.8,Home Decor,United Kingdom,66,0.16666666666666666,0,112.46000000000001,1,0,0,5,6,30,0,0,0,0
15611,10,9,1159.3500000000001,35.13181818181818,6.0,214.8,193.22500000000002,Electronics,625.5600000000001,Toys,United Kingdom,504,1.5,325,1591.45,13,1,1,2,13,30,1,1,1,1
15612,36,2,195.15,32.525,15.0,89.25,32.525,Storage,107.1,Other,United Kingdom,52,0.3333333333333333,25,195.15,2,0,0,9,8,30,0,0,0,0
15615,10,11,5177.78,23.535363636363634,6.64,104.0,862.9633333333333,Bags,2392.85,Seasonal,United Kingdom,5508,1.8333333333333333,348,10399.74,23,1,1,0,9,30,1,1,-1,1
15618,33,4,776.851,17.263355555555556,0.001,30.0,129.47516666666667,Home Decor,312.12,Textiles,United Kingdom,454,0.6666666666666666,103,776.851,4,0,0,4,12,30,0,0,0,0
15619,11,1,336.40000000000003,112.13333333333334,91.80000000000001,145.0,56.06666666666667,Bags,145.0,Electronics,United Kingdom,136,0.16666666666666666,0,336.40000000000003,1,0,0,0,3,30,0,0,-1,0
15620,57,1,678.17,16.95425,8.5,31.6,113.02833333333332,Other,389.26,Bags,United Kingdom,915,0.16666666666666666,301,1553.18,3,0,0,6,1,30,0,0,0,0
15621,4,4,1293.03,80.814375,1.95,236.88,215.505,Electronics,1231.18,Other,United Kingdom,501,0.6666666666666666,17,1293.03,4,0,0,2,8,30,0,0,-1,0
15622,43,4,1107.56,23.565106382978723,9.959999999999999,45.0,184.59333333333333,Home Decor,874.03,Textiles,United Kingdom,1674,0.6666666666666666,239,3709.56,9,0,0,4,12,30,0,0,0,0
15623,141,1,301.03,15.843684210526314,9.899999999999999,19.9,50.17166666666666,Other,90.67999999999999,Storage,United Kingdom,125,0.16666666666666666,0,301.03,1,0,0,6,11,30,0,0,0,0
15624,117,2,276.73,17.295625,6.24,35.400000000000006,46.12166666666667,Home Decor,342.14,Crockery,United Kingdom,357,0.3333333333333333,139,588.13,4,0,0,4,2,30,0,0,0,0
15625,104,3,838.93,29.961785714285714,10.2,69.6,139.82166666666666,Kitchen,426.3,Electronics,United Kingdom,1188,0.5,131,1534.26,4,0,0,5,3,30,0,0,0,0
15626,75,1,393.92,13.58344827586207,5.76,23.400000000000002,65.65333333333334,Other,192.1,Bags,United Kingdom,766,0.16666666666666666,254,675.8,2,0,0,6,1,30,0,0,0,0
15628,5,6,1865.1200000000001,19.228041237113402,6.959999999999999,66.0,310.85333333333335,Home Decor,861.26,Furniture,United Kingdom,1894,1.0,362,2870.2400000000002,9,0,0,4,4,30,0,0,0,0
15630,45,1,789.49,20.243333333333332,6.959999999999999,59.8,131.58166666666668,Other,270.21999999999997,Toys,United Kingdom,800,0.16666666666666666,159,1186.35,2,0,0,6,13,30,0,0,0,0
15632,16,4,1728.6499999999999,18.389893617021276,2.88,79.19999999999999,288.1083333333333,Storage,619.6999999999999,Seasonal,United Kingdom,2109,0.6666666666666666,259,3285.31,8,0,0,9,9,30,0,0,0,0
15634,17,1,243.55,16.236666666666668,10.2,29.700000000000003,40.59166666666667,Home Decor,157.6,Other,United Kingdom,99,0.16666666666666666,0,243.55,1,0,0,4,8,30,0,0,0,0
15636,90,1,418.06,24.591764705882355,11.5,53.1,69.67666666666666,Home Decor,330.90000000000003,Textiles,United Kingdom,284,0.16666666666666666,192,724.76,2,0,0,4,12,30,0,0,0,0
15637,53,1,223.36,14.890666666666668,6.64,30.0,37.22666666666667,Kitchen,87.04,Seasonal,United Kingdom,128,0.16666666666666666,0,223.36,1,0,0,5,9,30,0,0,0,0
15639,134,1,425.32,17.0128,5.04,39.8,70.88666666666667,Electronics,241.6,Home Decor,United Kingdom,323,0.16666666666666666,0,425.32,1,0,0,2,6,30,0,0,0,0
15640,4,7,5708.54,24.605775862068967,1.45,238.79999999999998,951.4233333333333,Kitchen,2729.65,Accessories,United Kingdom,6572,1.1666666666666667,367,12416.11,15,1,1,5,0,30,1,1,-1,1
15641,105,1,581.82,15.724864864864866,4.5600000000000005,41.6,96.97000000000001,Kitchen,546.69,Seasonal,United Kingdom,1562,0.16666666666666666,253,1887.2,4,0,0,5,9,30,0,0,0,0
15644,166,1,380.35,3.1695833333333336,0.42,22.950000000000003,63.39166666666667,Kitchen,170.59,Garden & Outdoor,United Kingdom,550,0.16666666666666666,94,803.54,4,0,0,5,5,30,0,0,0,0
15645,19,1,612.01,11.769423076923077,0.39,81.6,102.00166666666667,Electronics,228.3,Furniture,United Kingdom,256,0.16666666666666666,0,612.01,1,0,0,2,4,30,0,0,0,0
15646,158,1,107.60000000000001,15.371428571428572,9.95,19.9,17.933333333333334,Stationery,116.94000000000001,Other,United Kingdom,394,0.16666666666666666,214,447.64000000000004,3,0,0,8,8,30,0,0,0,0
15651,37,2,418.98,26.18625,5.04,85.92,69.83,Other,202.24,Home Decor,United Kingdom,479,0.3333333333333333,223,646.3,3,0,0,6,6,30,0,0,0,0
15652,91,1,337.74,16.082857142857144,7.0200000000000005,49.800000000000004,56.29,Home Decor,117.05000000000001,Crockery,United Kingdom,208,0.16666666666666666,0,337.74,1,0,0,4,2,30,0,0,0,0
15653,93,2,877.4399999999999,146.23999999999998,10.2,414.71999999999997,146.23999999999998,Kitchen,435.11999999999995,Seasonal,United Kingdom,1200,0.3333333333333333,23,877.4399999999999,2,0,0,5,9,30,0,0,0,0
15654,9,2,922.53,43.93,14.850000000000001,111.30000000000001,153.755,Other,513.15,Storage,United Kingdom,475,0.3333333333333333,16,922.53,2,0,0,6,11,30,0,0,0,0
15656,45,2,441.64,15.772857142857143,6.959999999999999,30.0,73.60666666666667,Home Decor,270.9,Electronics,United Kingdom,343,0.3333333333333333,238,748.5,4,0,0,4,3,30,0,0,0,0
15659,44,1,306.45,27.85909090909091,15.0,49.5,51.074999999999996,Textiles,132.0,Toys,United Kingdom,111,0.16666666666666666,0,306.45,1,0,0,10,13,30,0,0,0,0
15660,25,5,861.84,17.58857142857143,4.5600000000000005,47.2,143.64000000000001,Home Decor,352.6,Seasonal,United Kingdom,1050,0.8333333333333334,340,1600.86,9,0,0,4,9,30,0,0,0,0
15663,106,1,138.14,15.348888888888887,11.9,23.4,23.02333333333333,Home Decor,60.3,Storage,United Kingdom,106,0.16666666666666666,0,138.14,1,0,0,4,11,30,0,0,0,0
15664,51,1,386.43,22.731176470588235,9.959999999999999,40.56,64.405,Home Decor,257.91,Electronics,United Kingdom,157,0.16666666666666666,0,386.43,1,0,0,4,3,30,0,0,0,0
15665,168,1,765.79,19.635641025641025,5.1,35.7,127.63166666666666,Home Decor,1057.83,Furniture,United Kingdom,1654,0.16666666666666666,74,2222.21,2,0,0,4,4,30,0,0,0,0
15667,40,1,301.32,23.178461538461537,9.36,41.400000000000006,50.22,Kitchen,133.56,Electronics,United Kingdom,240,0.16666666666666666,0,301.32,1,0,0,5,3,30,0,0,0,0
15669,40,3,485.54,22.07,2.88,85.92,80.92333333333333,Electronics,252.32,Stationery,United Kingdom,342,0.5,223,684.34,4,0,0,2,10,30,0,0,0,0
15671,19,4,1624.0,58.0,6.959999999999999,306.0,270.6666666666667,Home Decor,928.98,Electronics,United Kingdom,1699,0.6666666666666666,252,2657.13,7,0,0,4,3,30,0,0,0,0
15673,88,2,1030.19,19.811346153846156,2.8499999999999996,69.36,171.69833333333335,Stationery,674.95,Furniture,United Kingdom,1451,0.3333333333333333,238,2726.23,4,0,0,8,4,30,0,0,0,0
15674,73,1,1066.94,19.75814814814815,6.64,45.0,177.82333333333335,Other,568.95,Toys,United Kingdom,1275,0.16666666666666666,181,2446.6,5,0,0,6,13,30,0,0,0,0
15675,81,2,278.69,15.482777777777777,4.0,27.36,46.44833333333333,Home Decor,108.86,Toys,United Kingdom,527,0.3333333333333333,198,323.69,3,0,0,4,13,30,0,0,0,0
15676,19,2,2537.96,17.999716312056737,6.84,63.6,422.99333333333334,Home Decor,851.9499999999999,Textiles,United Kingdom,2252,0.3333333333333333,265,3435.76,3,0,0,4,12,30,0,0,0,0
15677,49,1,657.23,19.916060606060608,9.959999999999999,44.550000000000004,109.53833333333334,Stationery,183.19,Other,United Kingdom,319,0.16666666666666666,0,657.23,1,0,0,8,8,30,0,0,0,0
15678,53,1,352.7,29.391666666666666,10.2,62.400000000000006,58.78333333333333,Bags,166.4,Storage,United Kingdom,184,0.16666666666666666,0,352.7,1,0,0,0,11,30,0,0,0,0
15679,24,3,603.06,6.217113402061855,0.48,33.0,100.50999999999999,Stationery,183.74,Garden & Outdoor,United Kingdom,1170,0.5,158,781.28,4,0,0,8,5,30,0,0,0,0
15680,9,2,854.79,17.808125,4.68,62.400000000000006,142.465,Home Decor,479.3,Seasonal,United Kingdom,952,0.3333333333333333,356,1333.68,3,0,0,4,9,30,0,0,0,0
15681,25,2,722.94,34.425714285714285,19.919999999999998,66.5,120.49000000000001,Electronics,389.47999999999996,Seasonal,United Kingdom,816,0.3333333333333333,255,1426.16,5,0,0,2,9,30,0,0,0,0
15683,117,1,193.75,19.375,10.2,40.8,32.291666666666664,Kitchen,59.849999999999994,Home Decor,United Kingdom,131,0.16666666666666666,0,193.75,1,0,0,5,6,30,0,0,0,0
15687,9,4,1313.65,19.03840579710145,10.0,51.0,218.9416666666667,Kitchen,1096.8600000000001,Seasonal,United Kingdom,1310,0.6666666666666666,321,2993.1,9,0,0,5,9,30,0,0,0,0
15689,120,1,150.6,50.199999999999996,30.0,81.0,25.099999999999998,Furniture,126.9,Other,United Kingdom,84,0.16666666666666666,241,254.1,2,0,0,3,8,30,0,0,0,0
15690,4,2,239.76,12.618947368421052,4.5600000000000005,46.8,39.96,Home Decor,133.08,Electronics,United Kingdom,408,0.3333333333333333,96,239.76,2,0,0,4,3,30,0,0,0,0
15692,28,1,191.04,15.92,6.959999999999999,24.900000000000002,31.84,Home Decor,99.0,Seasonal,United Kingdom,138,0.16666666666666666,0,191.04,1,0,0,4,9,30,0,0,0,0
15696,33,2,1081.16,16.63323076923077,1.65,39.6,180.19333333333336,Home Decor,600.2,Garden & Outdoor,United Kingdom,1015,0.3333333333333333,293,2711.11,8,0,0,4,5,30,0,0,0,0
15699,18,1,309.65,17.202777777777776,10.08,29.95,51.60833333333333,Other,98.95,Stationery,United Kingdom,113,0.16666666666666666,0,309.65,1,0,0,6,10,30,0,0,0,0
15700,172,2,696.68,8.10093023255814,1.26,40.8,116.11333333333333,Home Decor,198.63,Garden & Outdoor,United Kingdom,357,0.3333333333333333,1,696.68,2,0,0,4,5,30,0,0,0,0
15701,2,4,1529.0,6.647826086956521,0.19,29.95,254.83333333333334,Home Decor,330.35,Accessories,United Kingdom,912,0.6666666666666666,108,1529.0,4,0,0,4,0,30,0,0,0,0
15704,140,2,786.3000000000001,18.28604651162791,0.42,89.10000000000001,131.05,Home Decor,585.58,Garden & Outdoor,United Kingdom,1028,0.3333333333333333,75,2293.62,4,0,0,4,5,30,0,0,0,0
15706,64,4,1060.56,19.28290909090909,9.95,102.0,176.76,Home Decor,319.85,Bags,United Kingdom,321,0.6666666666666666,52,1060.56,4,0,0,4,1,30,0,0,0,0
15707,35,4,916.98,4.473073170731707,0.29,45.0,152.83,Stationery,174.79,Seasonal,United Kingdom,594,0.6666666666666666,51,916.98,4,0,0,8,9,30,0,0,0,0
15708,41,2,1278.04,13.312916666666666,0.39,59.0,213.00666666666666,Home Decor,1483.75,Seasonal,United Kingdom,1217,0.3333333333333333,328,3235.25,7,0,0,4,9,30,0,0,0,0
15712,9,3,613.71,23.60423076923077,9.95,101.76,102.28500000000001,Home Decor,254.0,Bags,United Kingdom,486,0.5,278,1072.3600000000001,5,0,0,4,1,30,0,0,0,0
15713,143,1,185.55,18.555,6.959999999999999,53.1,30.925,Electronics,105.84,Home Decor,United Kingdom,150,0.16666666666666666,222,356.7,2,0,0,2,6,30,0,0,0,0
